i,t,treat,x1,x2,y
982,2,0,983.858004660776,1472.35341720745,3439.82080973255
983,2,0,984.003792483944,1477.42260776019,3444.26871296038
984,2,0,983.713193486687,1479.33785369645,3448.66043504746
985,2,0,985.982082688875,1476.36750162547,3447.19189703059
986,2,0,987.448082719053,1478.84912872418,3453.90659930756
987,2,0,986.555682994043,1478.22017545896,3451.61817116924
988,2,0,987.750578710705,1481.59213379429,3458.95210036932
989,2,0,988.238059652711,1481.97559915429,3459.05597152324
990,2,0,990.551094214464,1485.7843663316,3467.94484841039
991,2,0,989.814693380762,1484.28024123882,3464.93724733582
992,2,0,994.015132349976,1490.34873270401,3477.97325291831
993,2,0,992.942177811991,1491.62765717172,3477.41214769995
994,2,0,993.588849624905,1489.23098887925,3478.42922636848
995,2,0,996.375252725759,1493.53581761474,3484.75338305673
996,2,0,995.810659756815,1495.29021207257,3488.71025969371
997,2,0,997.753835000537,1495.94494903534,3490.54109675212
998,2,0,998.278675513144,1494.95381415865,3492.84187753613
999,2,0,999.648997390176,1499.40236249502,3497.89367260143
1000,2,0,999.048752769073,1499.2871528504,3499.9452934838
